file_name,site_name,sensor_X,sensor_Y,lon_X,lat_X,lon_Y,lat_Y,dist,dist_limit,dateTime_X,dateTime_Y,diff_time,diff_time_limit,n,Slope,Slope_log,Slope_II_low,Slope_II,Slope_II_high,Slope_II_int_low,Slope_II_int,Slope_II_int_high,Slope_II_p,Slope_II_slope_bias_sig,Slope_II_int_bias_sig,RMSE,MSA,MAPE,MRD_25,MRD_50,MRD_75,MARD_25,MARD_50,MARD_75,Bias_25,Bias_50,Bias_75,Error_25,Error_50,Error_75
AQUA_20250205T135001_vs_HYPERNETS_20250205T133000_RHOW_R.csv,THFR,Hyp,AQUA,3.6641600000000003,43.43485999999999,3.6807930000000004,43.429866999999994,1.45,5,2025-02-05T12:30:00Z,2025-02-05T12:50:01Z,20,30,2,15.3473,24.0373,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00214,0.002009,35.2812,-0.418919,-0.352812,-0.286705,0.286705,0.352812,0.418919,-75.0735,-57.8435,-42.3091,42.3091,57.8435,75.0735
AQUA_20250205T135001_vs_HYPERNETS_20250205T134500_RHOW_R.csv,THFR,Hyp,AQUA,3.6641600000000003,43.43485999999999,3.6807930000000004,43.429866999999994,1.45,5,2025-02-05T12:45:00Z,2025-02-05T12:50:01Z,5,30,2,11.5772,17.9009,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002066,0.001936,34.4844,-0.410796,-0.344844,-0.278891,0.278891,0.344844,0.410796,-72.5698,-55.8262,-40.7071,40.7071,55.8262,72.5698
AQUA_20250205T135001_vs_HYPERNETS_20250205T140000_RHOW_R.csv,THFR,Hyp,AQUA,3.6641600000000003,43.43485999999999,3.6807930000000004,43.429866999999994,1.45,5,2025-02-05T13:00:00Z,2025-02-05T12:50:01Z,10,30,2,10.7178,16.4538,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002026,0.001896,34.0266,-0.406343,-0.340266,-0.27419,0.27419,0.340266,0.406343,-71.245,-54.712,-39.7753,39.7753,54.712,71.245
AQUA_20250205T135001_vs_HYPERNETS_20250205T141500_RHOW_R.csv,THFR,Hyp,AQUA,3.6641600000000003,43.43485999999999,3.6807930000000004,43.429866999999994,1.45,5,2025-02-05T13:15:00Z,2025-02-05T12:50:01Z,25,30,2,9.5926,14.2693,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001861,0.001722,31.9404,-0.386913,-0.319404,-0.251895,0.251895,0.319404,0.386913,-65.7623,-49.9094,-35.5726,35.5726,49.9094,65.7623
AQUA_20250529T135000_vs_HYPERNETS_20250529T133000_RHOW_R.csv,THFR,Hyp,AQUA,3.6641600000000003,43.43485999999999,3.687028,43.426525000000005,2.07,5,2025-05-29T11:30:00Z,2025-05-29T11:50:00Z,20,30,7,1.2145,0.9895,0.834,1.3481,2.1791,-0.006513,-0.001964,8.5e-4,NA,FALSE,FALSE,0.00154,0.001237,20.4282,-0.158454,0.027854,0.16832,0.084344,0.232276,0.246747,-19.5794,2.7854,16.6569,8.6409,23.2276,28.8514
AQUA_20250529T135000_vs_HYPERNETS_20250529T134500_RHOW_R.csv,THFR,Hyp,AQUA,3.6641600000000003,43.43485999999999,3.687028,43.426525000000005,2.07,5,2025-05-29T11:45:00Z,2025-05-29T11:50:00Z,5,30,7,1.2095,1.0085,0.8281,1.3468,2.1904,-0.006766,-0.002075,8.1e-4,NA,FALSE,FALSE,0.001561,0.001247,19.7753,-0.173258,-0.00792,0.139582,0.069705,0.218203,0.251283,-21.7601,-0.7984,13.6867,7.2976,21.8203,29.8703
AQUA_20250529T135000_vs_HYPERNETS_20250529T140100_RHOW_R.csv,THFR,Hyp,AQUA,3.6641600000000003,43.43485999999999,3.687028,43.426525000000005,2.07,5,2025-05-29T12:01:00Z,2025-05-29T11:50:00Z,11,30,7,1.229,1.0345,0.8428,1.3661,2.2145,-0.006887,-0.002174,7.33e-4,NA,FALSE,FALSE,0.001564,0.001244,19.5612,-0.169822,-0.024488,0.124343,0.051186,0.222378,0.252425,-21.2317,-2.5102,12.0061,5.3945,22.2378,29.8286
AQUA_20250529T135000_vs_HYPERNETS_20250529T141500_RHOW_R.csv,THFR,Hyp,AQUA,3.6641600000000003,43.43485999999999,3.687028,43.426525000000005,2.07,5,2025-05-29T12:15:00Z,2025-05-29T11:50:00Z,25,30,7,1.1821,1.1246,0.8073,1.3203,2.1595,-0.007749,-0.002633,4.94e-4,NA,FALSE,FALSE,0.001695,0.001423,23.7549,-0.255958,-0.149691,-0.00545,0.147018,0.161072,0.255958,-35.0503,-17.6043,-1.5431,16.4877,17.6043,35.0503
AQUA_20250616T140500_vs_HYPERNETS_20250616T134500_RHOW_R.csv,THFR,Hyp,AQUA,3.6641600000000003,43.43485999999999,3.6896679999999997,43.429081,2.16,5,2025-06-16T11:45:00Z,2025-06-16T12:05:00Z,20,30,8,1.0923,1.6577,0.7969,1.2101,1.8374,-0.008648,-0.004319,-0.001468,NA,FALSE,TRUE,0.003254,0.002869,49.6426,-0.679889,-0.511039,-0.351654,0.351654,0.511039,0.679889,-215.5721,-106.7829,-56.8769,56.8769,106.7829,215.5721
AQUA_20250616T140500_vs_HYPERNETS_20250616T140000_RHOW_R.csv,THFR,Hyp,AQUA,3.6641600000000003,43.43485999999999,3.6896679999999997,43.429081,2.16,5,2025-06-16T12:00:00Z,2025-06-16T12:05:00Z,5,30,8,1.1119,1.7072,0.8184,1.2184,1.8139,-0.008281,-0.004239,-0.001524,NA,FALSE,TRUE,0.003125,0.002757,49.0784,-0.678996,-0.505997,-0.343298,0.343298,0.505997,0.678996,-214.0851,-104.3959,-54.7965,54.7965,104.3959,214.0851
AQUA_20250616T140500_vs_HYPERNETS_20250616T141500_RHOW_R.csv,THFR,Hyp,AQUA,3.6641600000000003,43.43485999999999,3.6896679999999997,43.429081,2.16,5,2025-06-16T12:15:00Z,2025-06-16T12:05:00Z,10,30,8,1.148,1.7132,0.8475,1.2539,1.8551,-0.008114,-0.004178,-0.001518,NA,FALSE,TRUE,0.002915,0.002516,47.2864,-0.664888,-0.489635,-0.320046,0.320046,0.489635,0.664888,-200.9084,-97.7458,-49.493,49.493,97.7458,200.9084
AQUA_20250616T140500_vs_HYPERNETS_20250616T143000_RHOW_R.csv,THFR,Hyp,AQUA,3.6641600000000003,43.43485999999999,3.6896679999999997,43.429081,2.16,5,2025-06-16T12:30:00Z,2025-06-16T12:05:00Z,25,30,8,1.1851,1.7694,0.8872,1.2772,1.8388,-0.007541,-0.004007,-0.001552,NA,FALSE,TRUE,0.002664,0.002263,45.5759,-0.652832,-0.475971,-0.298268,0.298268,0.475971,0.652832,-189.9442,-92.2296,-44.7641,44.7641,92.2296,189.9442
AQUA_20250621T140001_vs_HYPERNETS_20250621T134500_RHOW_R.csv,THFR,Hyp,AQUA,3.6641600000000003,43.43485999999999,3.686892,43.426346,2.07,5,2025-06-21T11:45:00Z,2025-06-21T12:00:01Z,15,30,8,1.1574,1.0619,0.965,1.1825,1.4491,-0.002351,-9.85e-4,1.3e-4,NA,FALSE,FALSE,6.31e-4,5.22e-4,8.8179,-0.118165,-0.035608,0.024201,0.048453,0.114217,0.120581,-13.4,-3.7291,2.3021,5.1202,11.6374,13.4
AQUA_20250621T140001_vs_HYPERNETS_20250621T140000_RHOW_R.csv,THFR,Hyp,AQUA,3.6641600000000003,43.43485999999999,3.686892,43.426346,2.07,5,2025-06-21T12:00:00Z,2025-06-21T12:00:01Z,0,30,8,1.1445,1.0696,0.9795,1.1618,1.3779,-0.001951,-8.48e-4,8.1e-5,NA,FALSE,FALSE,5.46e-4,4.47e-4,7.6649,-0.077741,-0.039156,0.007976,0.047404,0.080379,0.100678,-8.4308,-4.0905,0.6682,4.988,8.7422,10.067
AQUA_20250621T140001_vs_HYPERNETS_20250621T141500_RHOW_R.csv,THFR,Hyp,AQUA,3.6641600000000003,43.43485999999999,3.686892,43.426346,2.07,5,2025-06-21T12:15:00Z,2025-06-21T12:00:01Z,15,30,8,1.2067,1.0425,1.0221,1.2278,1.475,-0.001941,-7.65e-4,2.14e-4,NA,TRUE,FALSE,7.18e-4,4.61e-4,7.9527,-0.007248,0.039629,0.102668,0.023423,0.072151,0.112823,-0.7369,3.9272,10.1826,2.3967,7.2138,11.9149
AQUA_20250626T140001_vs_HYPERNETS_20250626T134500_RHOW_R.csv,THFR,Hyp,AQUA,3.6641600000000003,43.43485999999999,3.691236,43.425861,2.41,5,2025-06-26T11:45:00Z,2025-06-26T12:00:01Z,15,30,8,1.2108,1.1301,1.0216,1.2332,1.4886,-0.003187,-0.001383,1.12e-4,NA,TRUE,FALSE,9.54e-4,7.87e-4,11.6888,-0.074999,0.016955,0.119312,0.0535,0.109795,0.171576,-8.1361,1.6921,11.9153,5.6511,11.6722,17.2678
AQUA_20250626T140001_vs_HYPERNETS_20250626T140000_RHOW_R.csv,THFR,Hyp,AQUA,3.6641600000000003,43.43485999999999,3.691236,43.425861,2.41,5,2025-06-26T12:00:00Z,2025-06-26T12:00:01Z,0,30,8,1.2497,1.1086,1.0649,1.2698,1.5141,-0.002733,-0.00111,2.52e-4,NA,TRUE,FALSE,0.00117,8.9e-4,13.0583,0.002582,0.072957,0.171176,0.05771,0.117134,0.176737,0.245,7.2948,17.0916,5.7715,11.6429,20.0916
AQUA_20250626T140001_vs_HYPERNETS_20250626T141500_RHOW_R.csv,THFR,Hyp,AQUA,3.6641600000000003,43.43485999999999,3.691236,43.425861,2.41,5,2025-06-26T12:15:00Z,2025-06-26T12:00:01Z,15,30,8,1.2738,1.129,1.0942,1.292,1.5255,-0.002753,-0.00121,9.7e-5,NA,TRUE,FALSE,0.001207,9.06e-4,12.966,0.013085,0.064669,0.183313,0.045817,0.113965,0.183313,1.2884,6.4603,18.3104,4.5745,12.2452,18.924
AQUA_20250626T140001_vs_HYPERNETS_20250626T143000_RHOW_R.csv,THFR,Hyp,AQUA,3.6641600000000003,43.43485999999999,3.691236,43.425861,2.41,5,2025-06-26T12:30:00Z,2025-06-26T12:00:01Z,30,30,8,1.287,1.0765,1.1415,1.2978,1.4755,-0.001734,-6.43e-4,3.18e-4,NA,TRUE,FALSE,0.001501,0.001187,17.7516,0.108635,0.146428,0.233117,0.108635,0.146428,0.233117,10.8559,14.6305,23.2824,10.8559,14.6305,23.2824
AQUA_20250711T135001_vs_HYPERNETS_20250711T133000_RHOW_R.csv,THFR,Hyp,AQUA,3.6641600000000003,43.43485999999999,3.6884970000000004,43.422951000000005,2.37,5,2025-07-11T11:30:00Z,2025-07-11T11:50:01Z,20,30,8,1.2927,1.3722,0.9378,1.444,2.2236,-0.008644,-0.003669,-4.38e-4,NA,FALSE,TRUE,0.002001,0.001602,27.7945,-0.355307,-0.079524,0.119955,0.122895,0.170453,0.355307,-55.229,-9.045,11.9952,12.2892,18.5444,55.229
AQUA_20250711T135001_vs_HYPERNETS_20250711T134500_RHOW_R.csv,THFR,Hyp,AQUA,3.6641600000000003,43.43485999999999,3.6884970000000004,43.422951000000005,2.37,5,2025-07-11T11:45:00Z,2025-07-11T11:50:01Z,5,30,8,1.3131,1.5003,0.9687,1.4355,2.1272,-0.008017,-0.003606,-6.3e-4,NA,FALSE,TRUE,0.001896,0.001521,26.986,-0.34456,-0.095043,0.111427,0.11326,0.143695,0.34456,-52.6548,-10.7334,11.1426,11.3258,15.7361,52.6548
AQUA_20250711T135001_vs_HYPERNETS_20250711T140000_RHOW_R.csv,THFR,Hyp,AQUA,3.6641600000000003,43.43485999999999,3.6884970000000004,43.422951000000005,2.37,5,2025-07-11T12:00:00Z,2025-07-11T11:50:01Z,10,30,8,1.3308,1.4425,0.9921,1.4395,2.0886,-0.006821,-0.002977,-3.28e-4,NA,FALSE,TRUE,0.001695,0.001426,27.7474,-0.282469,-0.006128,0.159531,0.141939,0.20987,0.282469,-39.4079,-1.0079,15.9528,14.4101,20.8996,39.4079
AQUA_20250711T135001_vs_HYPERNETS_20250711T141500_RHOW_R.csv,THFR,Hyp,AQUA,3.6641600000000003,43.43485999999999,3.6884970000000004,43.422951000000005,2.37,5,2025-07-11T12:15:00Z,2025-07-11T11:50:01Z,25,30,8,1.1591,1.5055,0.8898,1.2263,1.69,-0.005557,-0.00251,-3e-4,NA,FALSE,TRUE,0.001659,0.001191,24.028,-0.324121,-0.11359,0.003397,0.056115,0.137269,0.324121,-47.9873,-12.9762,0.3314,5.9453,15.2048,47.9873
AQUA_20250714T141001_vs_HYPERNETS_20250714T134500_RHOW_C.csv,THFR,Hyp,AQUA,3.6641600000000003,43.43485999999999,3.6871610000000006,43.430553,1.92,5,2025-07-14T11:45:00Z,2025-07-14T12:10:01Z,25,30,8,0.9621,1.4593,0.763,1.0005,1.312,-0.004354,-0.002095,-3.72e-4,NA,FALSE,TRUE,0.002306,0.002091,33.3791,-0.445367,-0.277133,-0.164098,0.164098,0.277133,0.445367,-80.3384,-38.485,-19.6361,19.6361,38.485,80.3384
AQUA_20250714T141001_vs_HYPERNETS_20250714T140000_RHOW_C.csv,THFR,Hyp,AQUA,3.6641600000000003,43.43485999999999,3.6871610000000006,43.430553,1.92,5,2025-07-14T12:00:00Z,2025-07-14T12:10:01Z,10,30,8,0.9347,1.4126,0.7419,0.9718,1.2729,-0.004031,-0.001856,-1.96e-4,NA,FALSE,TRUE,0.002285,0.00206,32.7371,-0.439668,-0.266782,-0.173446,0.173446,0.266782,0.439668,-78.4899,-36.6273,-20.9918,20.9918,36.6273,78.4899
AQUA_20250714T141001_vs_HYPERNETS_20250714T141500_RHOW_C.csv,THFR,Hyp,AQUA,3.6641600000000003,43.43485999999999,3.6871610000000006,43.430553,1.92,5,2025-07-14T12:15:00Z,2025-07-14T12:10:01Z,5,30,8,0.9342,1.4585,0.7508,0.9661,1.2432,-0.00391,-0.001888,-3.17e-4,NA,FALSE,TRUE,0.002327,0.002135,33.8492,-0.441593,-0.28781,-0.180344,0.180344,0.28781,0.441593,-79.0947,-40.5571,-22.0104,22.0104,40.5571,79.0947
AQUA_20250714T141001_vs_HYPERNETS_20250714T143000_RHOW_C.csv,THFR,Hyp,AQUA,3.6641600000000003,43.43485999999999,3.6871610000000006,43.430553,1.92,5,2025-07-14T12:30:00Z,2025-07-14T12:10:01Z,20,30,8,0.949,1.4926,0.775,0.9758,1.2286,-0.003645,-0.001833,-3.94e-4,NA,FALSE,TRUE,0.002174,0.002007,33.0016,-0.424752,-0.281391,-0.170613,0.170613,0.281391,0.424752,-73.8481,-39.2218,-20.5831,20.5831,39.2218,73.8481
AQUA_20250716T135000_vs_HYPERNETS_20250716T133000_RHOW_R.csv,THFR,Hyp,AQUA,3.6641600000000003,43.43485999999999,3.690033,43.41904099999999,2.73,5,2025-07-16T11:30:00Z,2025-07-16T11:50:00Z,20,30,8,1.2243,0.8494,0.913,1.3239,1.9197,-0.003686,4.82e-4,0.003356,NA,FALSE,FALSE,0.003219,0.003063,50.9071,0.332638,0.390044,0.523414,0.332638,0.390044,0.523414,33.2558,39.0041,50.9279,36.0126,39.0041,50.9279
AQUA_20250716T135000_vs_HYPERNETS_20250716T134500_RHOW_R.csv,THFR,Hyp,AQUA,3.6641600000000003,43.43485999999999,3.690033,43.41904099999999,2.73,5,2025-07-16T11:45:00Z,2025-07-16T11:50:00Z,5,30,8,1.2473,0.8367,0.9286,1.3509,1.9653,-0.003618,5.59e-4,0.00343,NA,FALSE,FALSE,0.003407,0.003228,54.9978,0.368206,0.429258,0.573922,0.368206,0.429258,0.573922,36.8103,42.9257,55.824,36.8103,42.9257,55.824
AQUA_20250716T135000_vs_HYPERNETS_20250716T140000_RHOW_R.csv,THFR,Hyp,AQUA,3.6641600000000003,43.43485999999999,3.690033,43.41904099999999,2.73,5,2025-07-16T12:00:00Z,2025-07-16T11:50:00Z,10,30,8,1.2548,0.8447,0.9442,1.3466,1.9206,-0.003047,7.75e-4,0.003455,NA,FALSE,FALSE,0.003497,0.003297,56.9965,0.412232,0.448552,0.610745,0.412232,0.448552,0.610745,41.1798,44.8541,59.5267,41.1798,44.8541,59.5267
AQUA_20250716T135000_vs_HYPERNETS_20250716T141500_RHOW_R.csv,THFR,Hyp,AQUA,3.6641600000000003,43.43485999999999,3.690033,43.41904099999999,2.73,5,2025-07-16T12:15:00Z,2025-07-16T11:50:00Z,25,30,8,1.2687,0.8817,0.9548,1.3613,1.9408,-0.003483,4.66e-4,0.003236,NA,FALSE,FALSE,0.003367,0.003189,53.0154,0.38163,0.42926,0.561641,0.38163,0.42926,0.561641,38.1395,42.926,54.939,38.1395,42.926,54.939
